,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
455558,575628,22119,PEACE WOODEN BLOCK LETTERS,1,11/10/11 13:31,9.794695954627812,12844.0,United Kingdom
177786,552182,22848,BREAD BIN DINER STYLE PINK,1,5/6/11 13:38,23.88778365912826,14180.0,United Kingdom
400574,571318,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,10/17/11 10:50,6.9760784137277225,17404.0,Sweden
254648,559329,22993,SET OF 4 PANTRY JELLY MOULDS,36,7/7/11 15:41,1.761635963062556,15241.0,United Kingdom
465251,576217,23100,SILVER BELLS TABLE DECORATION,1,11/14/11 12:56,1.761635963062556,17081.0,United Kingdom
387571,570333,21169,YOU'RE CONFUSING ME METAL SIGN ,1,10/10/11 12:19,2.381731822060576,18126.0,United Kingdom
11930,537351,21219,SET/4 BADGES BALLOON GIRL,10,12/6/10 12:23,1.761635963062556,16898.0,United Kingdom
270270,560555,20984,12 PENCILS TALL TUBE POSY,2,7/19/11 13:01,0.408699543430513,14178.0,United Kingdom
289702,562282,23232,WRAP VINTAGE LEAF DESIGN,50,8/4/11 10:38,0.5919096835890189,13098.0,United Kingdom
429449,573553,85049e,SCANDINAVIAN REDS RIBBONS,1,10/31/11 13:48,4.636625854780648,,United Kingdom
208775,555149,23084,RABBIT NIGHT LIGHT,2,5/31/11 15:49,5.8204452219586855,,United Kingdom
1382,536539,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,12/1/10 14:03,11.204004725077857,15165.0,United Kingdom
438816,574336,23389,SPACEBOY MINI BACKPACK,4,11/4/11 9:52,5.8486313973676864,12397.0,Belgium
294143,562688,20728,LUNCH BAG CARS BLUE,4,8/8/11 13:53,2.325359471242574,13869.0,United Kingdom
288605,562199,21232,STRAWBERRY CERAMIC TRINKET BOX,2,8/3/11 12:20,1.761635963062556,12748.0,United Kingdom
466778,576329,22679,FRENCH BLUE METAL DOOR SIGN 4,1,11/14/11 15:22,3.4668995753071106,,United Kingdom
358239,568137,21731,RED TOADSTOOL LED NIGHT LIGHT,24,9/25/11 10:34,2.325359471242574,12488.0,France
27038,538524,22502,PICNIC BASKET WICKER SMALL,2,12/13/10 9:35,11.93684528571188,,United Kingdom
512626,579512,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,11/29/11 16:47,1.1697262794735372,,United Kingdom
487391,577768,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,11/21/11 15:18,2.297173295833573,,United Kingdom
448628,575066,23487,SWEET HEART CAKE CARRIER,1,11/8/11 12:42,14.022622265977946,13668.0,United Kingdom
260266,559807,23160,REGENCY TEA SPOON,1,7/12/11 14:48,1.761635963062556,17841.0,United Kingdom
324601,565409,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,9/4/11 11:15,1.761635963062556,16761.0,United Kingdom
63769,541592,85129D,BEADED CRYSTAL HEART PINK SMALL,2,1/19/11 15:08,3.4668995753071106,,United Kingdom
451655,575219,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,72,11/9/11 11:17,0.5073511573620162,17511.0,United Kingdom
140832,548470,22139,RETROSPOT TEA SET CERAMIC 11 PC ,12,3/31/11 12:36,6.9760784137277225,12782.0,Portugal
373348,569326,22634,CHILDS BREAKFAST SET SPACEBOY ,8,10/3/11 12:47,11.979124548825382,14360.0,United Kingdom
125299,547042,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,3/20/11 11:00,15.206441633155983,,United Kingdom
389137,570465,22551,PLASTERS IN TIN SPACEBOY,1,10/10/11 16:02,4.636625854780648,,United Kingdom
372754,569246,84988,SET OF 72 PINK HEART PAPER DOILIES,1,10/3/11 9:57,4.115181609714131,14096.0,United Kingdom
156315,550130,90185C,BLACK DIAMANTE EXPANDABLE RING,6,4/14/11 13:17,5.989562274412691,14390.0,United Kingdom
202882,554507,21206,STRAWBERRY HONEYCOMB  GARLAND ,12,5/24/11 15:29,2.325359471242574,15513.0,United Kingdom
418234,572703,22055,MINI CAKE STAND  HANGING STRAWBERY,1,10/25/11 14:35,2.325359471242574,16110.0,United Kingdom
154087,549844,21899,"KEY FOB , GARAGE DESIGN",7,4/12/11 14:17,0.9160507007925291,12854.0,United Kingdom
297526,C562952,23244,ROUND STORAGE TIN VINTAGE LEAF,-2,8/11/11 10:10,2.7481521023775874,12749.0,United Kingdom
156179,550123,22029,SPACEBOY BIRTHDAY CARD,12,4/14/11 12:39,0.5919096835890189,,United Kingdom
267892,560366,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,7/18/11 12:19,5.989562274412691,16859.0,United Kingdom
12752,537395,21175,GIN + TONIC DIET METAL SIGN,2,12/6/10 14:05,2.9595484179450944,15356.0,United Kingdom
58875,541265,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,1/16/11 16:23,2.7481521023775874,17609.0,United Kingdom
335082,566276,22705,WRAP GREEN PEARS ,25,9/11/11 14:00,0.5919096835890189,13450.0,United Kingdom
240692,558111,23091,ZINC HERB GARDEN CONTAINER,1,6/26/11 16:06,8.80817981531278,17114.0,United Kingdom
423232,573137,23198,PANTRY MAGNETIC  SHOPPING LIST,1,10/27/11 17:15,4.636625854780648,,United Kingdom
504566,578953,20752,BLUE POLKADOT WASHING UP GLOVES,2,11/27/11 14:50,2.9595484179450944,13546.0,United Kingdom
31615,538999,22423,REGENCY CAKESTAND 3 TIER,16,12/15/10 12:09,15.43193103642799,16003.0,United Kingdom
410908,572185,22382,LUNCH BAG SPACEBOY DESIGN ,1,10/21/11 10:52,6.990171501432223,,United Kingdom
342595,566874,22355,CHARLOTTE BAG SUKI DESIGN,2,9/15/11 13:32,1.1979124548825382,,United Kingdom
444138,574721,23512,EMBROIDERED RIBBON REEL ROSIE,1,11/6/11 14:43,2.9313622425360935,17920.0,United Kingdom
374155,569372,22595,GINGHAM HEART DECORATION,1,10/3/11 16:04,2.297173295833573,,United Kingdom
208192,555106,22539,MINI JIGSAW DOLLY GIRL,24,5/31/11 14:14,0.5919096835890189,12790.0,Netherlands
337680,566451,22896,PEG BAG APPLES DESIGN,3,9/12/11 16:14,3.5937373646476143,18069.0,United Kingdom
386029,570223,23209,LUNCH BAG VINTAGE DOILY ,2,10/9/11 13:11,2.325359471242574,15787.0,United Kingdom
396437,571065,21213,PACK OF 72 SKULL CAKE CASES,24,10/13/11 14:59,0.7751198237475247,12613.0,Germany
180742,552338,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,5/9/11 11:51,8.949110692357785,,United Kingdom
496337,578344,23199,JUMBO BAG APPLES,2,11/24/11 9:21,5.8204452219586855,,United Kingdom
198899,554075,21789,KIDS RAIN MAC PINK,24,5/22/11 11:29,1.1979124548825382,16038.0,United Kingdom
324396,565397,22937,BAKING MOULD CHOCOLATE CUPCAKES,1,9/2/11 16:43,3.5937373646476143,14171.0,United Kingdom
135086,547881,21993,FLORAL FOLK STATIONERY SET,1,3/27/11 16:08,4.157460872827633,13110.0,United Kingdom
143862,548714,22429,ENAMEL MEASURING JUG CREAM,1,4/3/11 15:07,5.989562274412691,17337.0,United Kingdom
278643,561217,22829,SWEETHEART WIRE WALL TIDY,1,7/25/11 17:09,29.29952933765643,,United Kingdom
409437,572061,21989,PACK OF 20 SKULL PAPER NAPKINS,12,10/20/11 12:53,1.1979124548825382,12474.0,Germany
401482,571441,21917,SET 12 KIDS  WHITE CHALK STICKS,1,10/17/11 13:31,1.1697262794735372,14096.0,United Kingdom
64293,541596,21976,PACK OF 60 MUSHROOM CAKE CASES,1,1/19/11 16:19,0.7751198237475247,17602.0,United Kingdom
478401,577078,22659,LUNCH BOX I LOVE LONDON,2,11/17/11 15:17,5.8204452219586855,,United Kingdom
522390,580399,48111,DOORMAT 3 SMILEY CATS,1,12/4/11 11:45,11.62679735621287,13471.0,United Kingdom
104010,545085,21390,FILIGRIS HEART WITH BUTTERFLY,24,2/28/11 11:19,1.761635963062556,15039.0,United Kingdom
507711,579187,22960,JAM MAKING SET WITH JARS,2,11/28/11 15:31,11.68316970703087,,United Kingdom
408362,571937,21636,MADRAS NOTEBOOK MEDIUM,12,10/20/11 9:28,1.0569815778375338,14911.0,EIRE
39137,539631,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,12/20/10 15:03,1.1979124548825382,,United Kingdom
392973,C570775,POST,POSTAGE,-1,10/12/11 11:45,25.367557868100807,12664.0,Finland
123170,546892,21169,YOU'RE CONFUSING ME METAL SIGN ,1,3/17/11 18:20,5.8204452219586855,,United Kingdom
44277,540163,16161P,WRAP ENGLISH ROSE ,25,1/5/11 11:52,0.5919096835890189,13089.0,United Kingdom
156897,C550181,21239,PINK  POLKADOT CUP,-20,4/14/11 17:43,1.1979124548825382,13069.0,United Kingdom
387491,570292,23533,WALL ART GARDEN HAVEN ,3,10/10/11 11:59,8.385387184177768,13418.0,United Kingdom
255155,559338,23176,ABC TREASURE BOOK BOX ,2,7/7/11 16:30,6.454634168661205,,United Kingdom
174998,551868,23231,WRAP DOILEY DESIGN,25,5/4/11 16:29,0.5919096835890189,12540.0,Spain
186152,552852,22979,PANTRY WASHING UP BRUSH,6,5/11/11 15:08,2.0434977171525652,16712.0,United Kingdom
149387,549293,21463,MIRRORED DISCO BALL ,1,4/7/11 19:16,8.385387184177768,17883.0,United Kingdom
82294,543197,22929,SCHOOL DESK AND CHAIR ,1,2/4/11 12:36,91.60507007925291,12842.0,United Kingdom
518362,580115,22701,PINK DOG BOWL,3,12/1/11 16:22,3.4668995753071106,,United Kingdom
379782,569700,21232,STRAWBERRY CERAMIC TRINKET BOX,1,10/5/11 15:56,3.4668995753071106,,United Kingdom
90891,544074,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2/15/11 14:49,1.761635963062556,14156.0,EIRE
430610,573585,22355,CHARLOTTE BAG SUKI DESIGN,16,10/31/11 14:41,1.1979124548825382,,United Kingdom
214392,555573,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12,6/5/11 15:46,0.5919096835890189,15349.0,United Kingdom
302436,563430,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,8,8/16/11 11:50,6.9760784137277225,14918.0,United Kingdom
15236,537638,21982,PACK OF 12 SUKI TISSUES ,6,12/7/10 15:28,1.1979124548825382,,United Kingdom
292232,562542,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12,8/5/11 15:40,0.5919096835890189,17377.0,United Kingdom
447765,574962,22161,HEART DECORATION RUSTIC HANGING ,24,11/8/11 10:26,0.2677686663855085,15194.0,United Kingdom
108989,545575,22061,LARGE CAKE STAND  HANGING STRAWBERY,6,3/3/11 18:28,14.022622265977946,13014.0,United Kingdom
406368,571747,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,10/19/11 10:59,1.761635963062556,13849.0,United Kingdom
385381,570197,44092C,PURPLE/COPPER HANGING LAMPSHADE,1,10/7/11 15:45,1.1979124548825382,13755.0,United Kingdom
348703,567462,21888,BINGO SET,1,9/20/11 12:35,5.284907889187668,14446.0,United Kingdom
273849,560863,75049L,LARGE CIRCULAR MIRROR MOBILE,2,7/21/11 13:53,1.761635963062556,12748.0,United Kingdom
87061,543631,22893,MINI CAKE STAND T-LIGHT HOLDER,12,2/10/11 16:17,0.5919096835890189,14081.0,United Kingdom
451872,575298,23203,JUMBO BAG VINTAGE DOILY ,5,11/9/11 12:29,2.9313622425360935,17841.0,United Kingdom
185868,552829,23067,HANGING ENGRAVED METAL HEART,4,5/11/11 13:42,5.8486313973676864,12748.0,United Kingdom
464317,576087,20724,RED RETROSPOT CHARLOTTE BAG,10,11/14/11 8:31,1.1979124548825382,12689.0,France
519974,580208,46000M,POLYESTER FILLER PAD 45x45cm,4,12/2/11 12:07,2.1844285941975694,13468.0,United Kingdom
91951,544161,20728,LUNCH BAG CARS BLUE,10,2/16/11 12:59,2.325359471242574,16875.0,United Kingdom
369455,C569034,22489,PACK OF 12 TRADITIONAL CRAYONS,-1,9/30/11 10:42,0.5919096835890189,16240.0,United Kingdom
319300,564848,23033,DRAWER KNOB CERAMIC RED,6,8/30/11 15:37,2.0434977171525652,16928.0,United Kingdom
20851,538071,21912,VINTAGE SNAKES & LADDERS,2,12/9/10 14:09,10.738932830829341,,United Kingdom
211132,555344,22757,LARGE RED BABUSHKA NOTEBOOK ,1,6/2/11 11:45,1.761635963062556,15311.0,United Kingdom
496088,578344,22219,LOVEBIRD HANGING DECORATION WHITE ,1,11/24/11 9:21,2.297173295833573,,United Kingdom
383696,570086,22619,SET OF 6 SOLDIER SKITTLES,8,10/7/11 11:22,5.284907889187668,17086.0,United Kingdom
35236,539436,20966,SANDWICH BATH SPONGE,2,12/17/10 14:49,3.5373650138296124,,United Kingdom
180397,552318,84692,BOX OF 24 COCKTAIL PARASOLS,4,5/8/11 16:13,0.5919096835890189,17231.0,United Kingdom
87914,543737,22366,DOORMAT AIRMAIL ,8,2/11/11 12:45,11.204004725077857,12477.0,Germany
394091,C570867,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,10/12/11 16:17,1.1697262794735372,12607.0,USA
107353,545430,82494L,WOODEN FRAME ANTIQUE WHITE ,12,3/2/11 14:50,4.157460872827633,15636.0,United Kingdom
166851,550955,21914,BLUE HARMONICA IN BOX ,12,4/21/11 16:26,1.761635963062556,14189.0,United Kingdom
112920,545901,22291,HANGING CHICK CREAM DECORATION,2,3/7/11 17:52,2.0434977171525652,15834.0,United Kingdom
256404,559491,22135,MINI LADLE LOVE HEART PINK,1,7/8/11 13:53,1.1697262794735372,,United Kingdom
517597,580065,23355,HOT WATER BOTTLE KEEP CALM,4,12/1/11 13:33,6.9760784137277225,15434.0,United Kingdom
33854,539300,22966,GINGERBREAD MAN COOKIE CUTTER,1,12/16/10 17:31,1.761635963062556,,United Kingdom
169977,551271,84692,BOX OF 24 COCKTAIL PARASOLS,25,4/27/11 12:39,0.5919096835890189,17187.0,United Kingdom
79456,542944,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2/2/11 11:14,0.9160507007925291,17560.0,United Kingdom
132016,547651,22432,WATERING CAN PINK BUNNY,3,3/24/11 12:11,2.7481521023775874,16904.0,United Kingdom
50868,540566,22813,PACK 3 BOXES BIRD PANNETONE ,2,1/10/11 10:58,2.7481521023775874,17811.0,United Kingdom
126286,547070,22261,FELT EGG COSY WHITE RABBIT ,1,3/20/11 13:58,1.1979124548825382,16115.0,United Kingdom
332589,566082,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,9/9/11 10:09,0.8737714376790279,16293.0,United Kingdom
284440,561873,22147,FELTCRAFT BUTTERFLY HEARTS,40,7/31/11 11:48,1.761635963062556,13316.0,United Kingdom
291774,562517,21990,MODERN FLORAL STATIONERY SET,2,8/5/11 12:27,1.761635963062556,15719.0,United Kingdom
53557,540839,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1,1/11/11 15:42,5.989562274412691,16791.0,United Kingdom
263975,560048,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,7/14/11 15:02,0.408699543430513,13515.0,United Kingdom
274095,C560880,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,7/21/11 15:39,4.157460872827633,15152.0,United Kingdom
534112,581133,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,12/7/11 12:55,2.325359471242574,14904.0,United Kingdom
474031,576837,84661B,BLACK SQUARE TABLE CLOCK,1,11/16/11 15:16,6.990171501432223,,United Kingdom
195673,553734,23109,LED TEA LIGHTS,6,5/19/11 8:31,4.07290234660063,14735.0,United Kingdom
264299,560090,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,7/14/11 16:46,4.636625854780648,,United Kingdom
507142,579167,22914,BLUE COAT RACK PARIS FASHION,2,11/28/11 14:06,6.9760784137277225,16800.0,United Kingdom
101638,544928,47559B,TEA TIME OVEN GLOVE,3,2/24/11 18:07,3.4668995753071106,,United Kingdom
540665,581492,21808,"CHRISTMAS GARLAND STARS,TREES",3,12/9/11 10:03,4.636625854780648,,United Kingdom
269607,560491,23236,DOILEY STORAGE TIN,1,7/19/11 10:51,4.07290234660063,12415.0,Australia
319810,564901,22231,JIGSAW TREE WITH BIRDHOUSE,12,8/31/11 11:40,0.8314921745655265,15690.0,United Kingdom
104498,545183,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,2/28/11 14:59,11.204004725077857,15570.0,United Kingdom
401578,571441,22559,SEASIDE FLYING DISC,2,10/17/11 13:31,3.4668995753071106,14096.0,United Kingdom
85249,543467,21790,VINTAGE SNAP CARDS,2,2/8/11 14:35,2.297173295833573,,United Kingdom
475690,576910,15044A,PINK PAPER PARASOL ,6,11/17/11 9:51,4.157460872827633,12477.0,Germany
458800,575851,23350,ROLL WRAP VINTAGE SPOT ,1,11/11/11 12:13,1.761635963062556,14662.0,United Kingdom
499655,578681,22469,HEART OF WICKER SMALL,12,11/25/11 8:41,2.325359471242574,13579.0,United Kingdom
224495,556529,21039,RED RETROSPOT SHOPPING BAG,6,6/13/11 11:41,3.5937373646476143,12714.0,France
64767,541670,22666,RECIPE BOX PANTRY YELLOW DESIGN,48,1/20/11 12:34,3.5937373646476143,14911.0,EIRE
268026,560368,21916,SET 12 RETRO WHITE CHALK STICKS,1,7/18/11 12:25,0.5919096835890189,17841.0,United Kingdom
253972,559254,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,7/7/11 11:56,2.325359471242574,16814.0,United Kingdom
40088,539722,22654,DELUXE SEWING KIT ,3,12/21/10 13:45,8.385387184177768,14911.0,EIRE
35056,539434,22545,MINI JIGSAW BUNNIES,1,12/17/10 14:41,1.1979124548825382,,United Kingdom
380505,569815,85099B,JUMBO BAG RED RETROSPOT,1000,10/6/11 11:53,2.5226626991055805,15838.0,United Kingdom
464496,576099,21212,PACK OF 72 RETROSPOT CAKE CASES,24,11/14/11 10:28,0.7751198237475247,13021.0,United Kingdom
359261,568183,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,9/25/11 13:47,0.408699543430513,13991.0,United Kingdom
284446,561873,22568,FELTCRAFT CUSHION OWL,24,7/31/11 11:48,4.777556731825652,13316.0,United Kingdom
414554,572465,22768,FAMILY PHOTO FRAME CORNICE,2,10/24/11 13:26,14.022622265977946,14474.0,United Kingdom
512102,579508,22030,SWALLOWS GREETING CARD,1,11/29/11 16:33,1.1697262794735372,,United Kingdom
304009,563557,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,8/17/11 13:33,2.325359471242574,15786.0,United Kingdom
314128,564565,21975,PACK OF 60 DINOSAUR CAKE CASES,24,8/26/11 10:50,0.7751198237475247,14911.0,EIRE
491764,578074,23333,IVORY WICKER HEART MEDIUM,3,11/22/11 16:06,1.761635963062556,17590.0,United Kingdom
538711,581412,23153,ZINC SWEETHEART WIRE LETTER RACK,2,12/8/11 14:38,5.284907889187668,14415.0,United Kingdom
422836,573122,22187,GREEN CHRISTMAS TREE CARD HOLDER,2,10/27/11 16:23,2.7481521023775874,14357.0,United Kingdom
234948,557619,22624,IVORY KITCHEN SCALES,1,6/21/11 13:58,11.979124548825382,17757.0,United Kingdom
32903,539196,72741,GRAND CHOCOLATECANDLE,9,12/16/10 12:09,2.0434977171525652,18055.0,United Kingdom
223739,556489,21390,FILIGRIS HEART WITH BUTTERFLY,3,6/12/11 13:59,1.761635963062556,14704.0,United Kingdom
1017,536522,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,12/1/10 12:49,5.284907889187668,15012.0,United Kingdom
226524,556809,84997D,CHILDRENS CUTLERY POLKADOT PINK,10,6/14/11 16:48,5.8486313973676864,17179.0,United Kingdom
107125,545411,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,3/2/11 12:21,2.325359471242574,16128.0,United Kingdom
521387,580364,23569,TRADTIONAL ALPHABET STAMP SET,4,12/2/11 16:34,6.9760784137277225,13309.0,United Kingdom
414767,572484,22900,SET 2 TEA TOWELS I LOVE LONDON ,3,10/24/11 13:50,4.580253503962646,17220.0,United Kingdom
35596,539436,84884A,ANT WHITE WIRE HEART SPIRAL,1,12/17/10 14:49,11.93684528571188,,United Kingdom
222517,556432,22178,VICTORIAN GLASS HANGING T-LIGHT,24,6/10/11 13:59,1.761635963062556,16184.0,United Kingdom
243576,558475,37340,MULTICOLOUR SPRING FLOWER MUG,48,6/29/11 15:58,0.9724230516105309,,United Kingdom
487690,577774,22499,WOODEN UNION JACK BUNTING,3,11/21/11 15:57,8.385387184177768,16712.0,United Kingdom
46247,540352,21616,4 PEAR BOTANICAL DINNER CANDLES,1,1/6/11 14:27,3.5373650138296124,,United Kingdom
21559,538094,17084N,FAIRY DREAMS INCENSE ,25,12/9/10 14:50,0.2959548417945094,13117.0,United Kingdom
218415,556042,23133,LARGE IVORY HEART WALL ORGANISER,2,6/8/11 12:44,11.62679735621287,14367.0,United Kingdom
306576,563808,21156,RETROSPOT CHILDRENS APRON,8,8/19/11 11:46,2.7481521023775874,12626.0,Germany
359917,568202,22748,POPPY'S PLAYHOUSE KITCHEN,6,9/25/11 15:01,2.9595484179450944,15366.0,United Kingdom
55176,540977,85032A,ROMANTIC IMAGES GIFT WRAP SET,1,1/12/11 15:01,5.933189923594689,,United Kingdom
331244,566005,22412,METAL SIGN NEIGHBOURHOOD WITCH ,4,9/8/11 11:56,2.9595484179450944,16426.0,United Kingdom
337695,566451,23215,JINGLE BELL HEART ANTIQUE SILVER,4,9/12/11 16:14,2.9313622425360935,18069.0,United Kingdom
419191,572758,23439,HAND WARMER RED LOVE HEART,1,10/25/11 18:39,5.8204452219586855,,United Kingdom
533618,581096,23203,JUMBO BAG VINTAGE DOILY ,10,12/7/11 11:36,2.9313622425360935,17412.0,United Kingdom
156394,550137,21257,VICTORIAN SEWING BOX MEDIUM,2,4/14/11 13:59,11.204004725077857,12477.0,Germany
478951,577121,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,11/17/11 18:29,3.5937373646476143,12681.0,France
371468,569220,23301,GARDENERS KNEELING PAD KEEP CALM ,3,10/2/11 13:26,2.325359471242574,16007.0,United Kingdom
286059,562014,21155,RED RETROSPOT PEG BAG,6,8/1/11 14:05,3.5937373646476143,14341.0,United Kingdom
214365,555573,22469,HEART OF WICKER SMALL,3,6/5/11 15:46,2.325359471242574,15349.0,United Kingdom
108099,545503,20726,LUNCH BAG WOODLAND,2,3/3/11 11:34,2.325359471242574,15719.0,United Kingdom
239741,558066,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1,6/24/11 15:45,6.990171501432223,,United Kingdom
188523,553042,22570,FELTCRAFT CUSHION RABBIT,8,5/13/11 9:01,5.284907889187668,15845.0,United Kingdom
130341,547485,21976,PACK OF 60 MUSHROOM CAKE CASES,3,3/23/11 11:16,0.7751198237475247,17019.0,United Kingdom
92833,544206,22893,MINI CAKE STAND T-LIGHT HOLDER,5,2/17/11 10:33,1.1697262794735372,,United Kingdom
22191,538154,21189,WHITE HONEYCOMB PAPER GARLAND ,3,12/9/10 16:35,4.735277468712151,,United Kingdom
31572,538995,82551,LAUNDRY 15C METAL SIGN,12,12/15/10 12:05,2.0434977171525652,13458.0,United Kingdom
520495,580288,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,12/2/11 13:29,8.385387184177768,17611.0,United Kingdom
207684,554998,82482,WOODEN PICTURE FRAME WHITE FINISH,6,5/29/11 15:35,3.5937373646476143,15925.0,United Kingdom
217254,555923,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,6/7/11 17:09,8.15989778090576,,United Kingdom
516560,C579934,21422,PORCELAIN ROSE SMALL,-2,12/1/11 9:44,1.1979124548825382,14860.0,United Kingdom
163333,550542,22156,HEART DECORATION WITH PEARLS ,4,4/19/11 11:37,2.297173295833573,,United Kingdom
324613,565410,22835,HOT WATER BOTTLE I AM SO POORLY,4,9/4/11 11:17,6.5532857825927096,14691.0,United Kingdom
411996,572244,22138,BAKING SET 9 PIECE RETROSPOT ,12,10/21/11 15:54,6.9760784137277225,14233.0,United Kingdom
30020,538841,22197,SMALL POPCORN HOLDER,20,12/14/10 13:11,1.1979124548825382,16899.0,United Kingdom
486988,577768,23314,VINTAGE CHRISTMAS TABLECLOTH,1,11/21/11 15:18,35.17634691043312,,United Kingdom
188822,553063,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,5/13/11 11:38,2.0434977171525652,13018.0,United Kingdom
405757,571716,22946,WOODEN ADVENT CALENDAR CREAM,1,10/18/11 17:05,23.436804852584245,,United Kingdom
454666,575591,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,11/10/11 12:09,5.284907889187668,17791.0,United Kingdom
398923,571265,22478,BIRDHOUSE GARDEN MARKER ,1,10/16/11 11:31,1.761635963062556,16674.0,United Kingdom
312828,564373,22627,MINT KITCHEN SCALES,6,8/25/11 9:56,11.979124548825382,15290.0,United Kingdom
86317,543544,22436,12 COLOURED PARTY BALLOONS,1,2/9/11 15:39,0.9160507007925291,,United Kingdom
90086,543985,85049G,CHOCOLATE BOX RIBBONS ,1,2/15/11 9:44,3.4668995753071106,,United Kingdom
47600,540418,82613D,METAL SIGN CUPCAKE SINGLE HOOK,7,1/7/11 11:04,1.1979124548825382,,United Kingdom
487655,577773,23245,SET OF 3 REGENCY CAKE TINS,4,11/21/11 15:57,6.9760784137277225,16712.0,United Kingdom
219292,556090,75049L,LARGE CIRCULAR MIRROR MOBILE,2,6/8/11 15:25,3.4668995753071106,,United Kingdom
367434,568894,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,9/29/11 13:04,6.9760784137277225,17528.0,United Kingdom
408889,572034,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,10/20/11 12:00,5.284907889187668,14447.0,United Kingdom
13380,537434,21595,Dad's Cab Electronic Meter,1,12/6/10 16:57,11.93684528571188,,United Kingdom
128465,547337,85025C,barcode problem,-230,3/22/11 11:47,0.0,,United Kingdom
478052,577078,23551,PACK OF 12 PAISLEY PARK TISSUES ,1,11/17/11 15:17,1.1697262794735372,,United Kingdom
384716,570177,22082,RIBBON REEL STRIPES DESIGN ,10,10/7/11 14:17,2.325359471242574,17509.0,United Kingdom
102438,545021,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,6,2/25/11 14:11,2.9595484179450944,17663.0,United Kingdom
506580,579146,22111,SCOTTIE DOG HOT WATER BOTTLE,1,11/28/11 13:14,6.9760784137277225,16347.0,United Kingdom
220092,556116,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,6,6/9/11 9:44,4.157460872827633,15214.0,United Kingdom
9892,537222,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,12/5/10 16:00,5.989562274412691,14404.0,United Kingdom
493149,578155,20726,LUNCH BAG WOODLAND,1,11/23/11 11:32,2.325359471242574,12748.0,United Kingdom
189775,553165,90035C,"PEARL & SHELL 42""NECKL. IVORY",2,5/13/11 16:12,15.150069282337983,13623.0,United Kingdom
527050,580691,90214C,"LETTER ""C"" BLING KEY RING",12,12/5/11 15:48,0.408699543430513,13790.0,United Kingdom
491797,578074,23263,SET OF 3 WOODEN HEART DECORATIONS,2,11/22/11 16:06,1.761635963062556,17590.0,United Kingdom
296532,562916,84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,2,8/10/11 13:41,2.381731822060576,,United Kingdom
184984,552724,22728,ALARM CLOCK BAKELIKE PINK,4,5/11/11 10:29,5.284907889187668,13418.0,United Kingdom
538251,581403,21930,JUMBO STORAGE BAG SKULLS,10,12/8/11 13:46,2.9313622425360935,13510.0,United Kingdom
462608,575983,90094,NECKLACE+BRACELET SET FRUIT SALAD ,1,11/13/11 13:45,3.5937373646476143,13379.0,United Kingdom
538151,581400,22844,VINTAGE CREAM DOG FOOD CONTAINER,3,12/8/11 13:36,11.979124548825382,14056.0,United Kingdom
